nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucdavis_principal_investigator,ucdavis_study_chair,ucdavis_study_director,ucdavis_unspecified_official,registration_year,start_year,completion_year,primary_completion_year
NCT00931489,2017-06-26,2009-06-29,2017-04-14,Interventional,Phase 2,131,Completed,Retinal and Retinal Pigment Epithelium (RPE) Autoimmunity in Age-related Macular Degeneration (AMD),2009-08-01T00:00:00Z,2014-06-01T00:00:00Z,2014-06-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,2009,2009,2014,2014
NCT00944281,2018-07-11,2009-07-21,NA,Interventional,Not Applicable,3220,Completed,Optimal Amount of Zinc to Include in a Lipid-based Nutrient Supplement (LNS),2010-05-01T00:00:00Z,2014-12-01T00:00:00Z,2014-12-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, Davis",NA,"University of California, Davis",NA,2009,2010,2014,2014
NCT00970866,2022-02-23,2009-09-01,NA,Interventional,Not Applicable,3499,Completed,Efficacy of Lipid-Based Nutrient Supplements (LNS) for Pregnant and Lactating Women and Their Infants,2009-11-01T00:00:00Z,2017-12-15T00:00:00Z,2017-12-15T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,"UC Davis; University of California, Davis",NA,NA,NA,2009,2009,2017,2017
NCT01008566,2016-05-11,2009-11-05,NA,Interventional,Phase 1,21,Completed,Cixutumumab and Sorafenib Tosylate in Treating Patients With Advanced Liver Cancer,2009-08-01T00:00:00Z,NA,2016-05-01T00:00:00Z,FALSE,NA,None (Open Label),NIH,TRUE,"University of California, Davis",NA,NA,NA,2009,2009,NA,2016
NCT01027884,2015-09-23,2009-12-08,2015-06-15,Interventional,Phase 3,65,Completed,Phase III Study of Idebenone in Duchenne Muscular Dystrophy (DMD),2009-07-01T00:00:00Z,2014-04-01T00:00:00Z,2014-01-01T00:00:00Z,TRUE,Randomized,Quadruple,INDUSTRY,TRUE,"University of California, Davis",NA,NA,NA,2009,2009,2014,2014
NCT01079247,2021-07-19,2010-02-26,NA,Interventional,Not Applicable,347,Completed,A Trial of Restrictive Versus Traditional Blood Transfusion Practices in Burn Patients,2010-02-28T00:00:00Z,2016-09-28T00:00:00Z,2016-09-28T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Davis",NA,NA,NA,2010,2010,2016,2016
NCT01103921,2017-05-25,2010-04-13,NA,Interventional,Not Applicable,214,Completed,The Metabolic Effects of Consuming Sugar-Sweetened Beverages for Two Weeks,2008-10-01T00:00:00Z,2014-01-01T00:00:00Z,2014-01-01T00:00:00Z,FALSE,Non-Randomized,Double,OTHER,FALSE,"University of California, Davis",NA,"University of California, Davis",NA,2010,2008,2014,2014
NCT01110174,2019-11-13,2010-04-22,2019-10-24,Interventional,Not Applicable,8,Completed,"Assessing Response to Neoadjuvant Chemotherapy With HD PET/CT, Serum Glycomic Markers and Tissue Muc-1 Isoforms",2010-03-01T00:00:00Z,2016-03-01T00:00:00Z,2016-03-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,2010,2010,2016,2016
NCT01213082,2018-06-19,2010-09-29,2018-05-07,Interventional,Phase 1/Phase 2,34,Completed,ProspectiveTrial of Proton Beam Combined With Anti-VEGF Therapy for Exudative Age-related Macular Degeneration (AMD),2010-09-01T00:00:00Z,2017-01-31T00:00:00Z,2017-01-31T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, Davis",NA,NA,NA,2010,2010,2017,2017
NCT01261299,2018-01-05,2010-12-09,NA,Interventional,Early Phase 1,21,Terminated,Clinical Study of Microdosing Carboplatin in Lung or Bladder Cancer,2010-12-01T00:00:00Z,2016-11-01T00:00:00Z,2016-11-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,NA,"University of California, Davis",NA,NA,2010,2010,2016,2016
NCT01270217,2017-07-06,2011-01-03,NA,Interventional,Not Applicable,200,Completed,Behavior and Driving Safety Study II,2010-12-01T00:00:00Z,2015-12-01T00:00:00Z,2015-12-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis",NA,NA,NA,2011,2010,2015,2015
NCT01294306,2016-10-18,2011-02-10,2016-08-23,Interventional,Phase 2,80,Completed,MK2206 and Erlotinib Hydrochloride in Treating Patients With Advanced Non-Small Cell Lung Cancer Who Have Progressed After Previous Response to Erlotinib Hydrochloride Therapy,2011-02-01T00:00:00Z,2015-08-01T00:00:00Z,2015-08-01T00:00:00Z,TRUE,NA,None (Open Label),NIH,TRUE,"University of California, Davis",NA,NA,NA,2011,2011,2015,2015
NCT01316510,2017-10-03,2011-03-14,2016-07-14,Interventional,Not Applicable,24,Completed,Probiotics in Infants With Gastroschisis,2011-03-01T00:00:00Z,2015-08-01T00:00:00Z,2015-02-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,UC Davis,NA,NA,NA,2011,2011,2015,2015
NCT01336842,2018-01-05,2011-04-11,NA,Interventional,Phase 1,23,Completed,Study of Cisplatin and Pemetrexed in Combination With Panobinostat in Solid Tumors,2011-04-01T00:00:00Z,2017-06-01T00:00:00Z,2017-01-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"University of California, Davis",NA,NA,NA,2011,2011,2017,2017
NCT01365793,2018-06-19,2011-06-01,2018-03-05,Interventional,Phase 3,1389,Completed,Randomized Control Trial of Fluid Therapy for Pediatric Diabetic Ketoacidosis,2010-11-01T00:00:00Z,2017-01-01T00:00:00Z,2016-09-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Davis",NA,NA,NA,2011,2010,2017,2016
NCT01410838,2015-05-19,2011-08-03,NA,Interventional,Not Applicable,44,Completed,Effects of Monosodium Glutamate on Energy Balance and Eating Behavior,2011-08-01T00:00:00Z,2014-08-01T00:00:00Z,2014-08-01T00:00:00Z,FALSE,Randomized,Double,FED,FALSE,"WHNRC, ARS, University of California Davis",NA,NA,NA,2011,2011,2014,2014
NCT01426542,2019-02-07,2011-08-05,NA,Interventional,Phase 1,24,Completed,Preventing Brain Injury in Infants With Congenital Heart Disease,2011-03-01T00:00:00Z,2017-07-28T00:00:00Z,2017-07-28T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,2011,2011,2017,2017
NCT01474746,2017-08-25,2011-11-10,2017-03-27,Interventional,Phase 2,57,Completed,Trial of Sertraline to Treat Children With Fragile X Syndrome,2012-01-01T00:00:00Z,2015-09-01T00:00:00Z,2015-08-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,UC Davis MIND Institute,NA,NA,NA,2011,2012,2015,2015
NCT01540318,2019-01-15,2012-01-31,NA,Interventional,Not Applicable,925,Completed,Utility of Abdominal Ultrasound in the Evaluation of Children With Blunt Trauma,2012-02-01T00:00:00Z,2016-01-01T00:00:00Z,2016-01-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,UC Davis School of Medicine,NA,NA,NA,2012,2012,2016,2016
NCT01564381,2017-07-13,2012-02-22,NA,Interventional,Phase 1/Phase 2,64,Completed,Effects of Resveratrol Supplements on Vascular Health in Postmenopausal Women,2012-03-01T00:00:00Z,2015-03-01T00:00:00Z,2015-03-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis",NA,NA,NA,2012,2012,2015,2015
NCT01576055,2017-09-08,2012-03-29,2016-08-24,Interventional,Not Applicable,267,Completed,Evaluation of the GORE TIGRIS Vascular Stent,2012-04-01T00:00:00Z,2017-08-01T00:00:00Z,2015-08-01T00:00:00Z,TRUE,Randomized,None (Open Label),INDUSTRY,TRUE,UC Davis,NA,NA,NA,2012,2012,2017,2015
NCT01592682,2015-06-01,2012-04-26,NA,Interventional,Not Applicable,410,Completed,Creating Smokefree Living Together for Chinese Household Pairs,2012-04-01T00:00:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis",NA,NA,NA,2012,2012,2015,2015
NCT01615042,2020-05-26,2012-06-06,NA,Interventional,Phase 1,6,Terminated,Phase I Study of Lenalidomide in Patients With Acute Leukemia,2012-08-01T00:00:00Z,2017-05-01T00:00:00Z,2017-05-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,2012,2012,2017,2017
NCT01618552,2015-11-30,2012-05-08,NA,Interventional,Not Applicable,182,Completed,Training Doctors to Support Patient Self-Care of Depression,2013-04-01T00:00:00Z,2015-05-01T00:00:00Z,2015-02-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,"University of California, Davis",NA,NA,NA,2012,2013,2015,2015
NCT01673828,2017-05-25,2012-08-20,2017-03-20,Interventional,Phase 2,13,Completed,Allopregnanolone for the Treatment of Traumatic Brain Injury,2013-04-01T00:00:00Z,2016-07-01T00:00:00Z,2015-05-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, Davis",NA,"University of California, Davis",NA,2012,2013,2016,2015
NCT01674231,2017-05-25,2012-08-23,NA,Interventional,Not Applicable,20,Completed,The Effects Grapes on Health Indices,2012-08-01T00:00:00Z,2015-04-01T00:00:00Z,2014-10-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis",NA,NA,NA,2012,2012,2015,2014
NCT01676714,2018-01-05,2012-08-27,2017-03-17,Interventional,Phase 2,10,Completed,Study of Dovitinib and Biomarkers in Advanced Non-Small Cell Lung Cancer or Advanced Colorectal Cancer,2013-02-01T00:00:00Z,2016-06-01T00:00:00Z,2016-01-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,2012,2013,2016,2016
NCT01704105,2018-07-10,2012-10-05,NA,Interventional,Not Applicable,8246,Completed,WASH Benefits Kenya,2012-11-01T00:00:00Z,2016-07-01T00:00:00Z,2016-07-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis",NA,NA,NA,2012,2012,2016,2016
NCT01715038,2017-05-24,2012-10-18,NA,Interventional,Not Applicable,4011,Completed,Effectiveness of LNS and MNP Supplements to Prevent Malnutrition in Women and Their Children in Bangladesh,2011-10-01T00:00:00Z,2015-10-01T00:00:00Z,2015-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis",NA,NA,NA,2012,2011,2015,2015
NCT01716195,2021-02-24,2012-10-25,2020-12-21,Interventional,Phase 2,18,Completed,Induction Chemotherapy Followed by Chemoradiotherapy for Head and Neck Cancer,2012-10-01T00:00:00Z,2020-10-01T00:00:00Z,2017-03-08T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,2012,2012,2020,2017
NCT01729416,2017-05-26,2012-11-02,NA,Interventional,Not Applicable,178,Completed,Prospective Randomized Controlled Trial Comparing Water and Air Colonoscopy in a Community Based Setting,2014-02-01T00:00:00Z,2015-04-01T00:00:00Z,2015-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,2012,2014,2015,2015
NCT01766674,2019-11-12,2013-01-09,NA,Interventional,Not Applicable,112,Completed,Specialized Centers of Research (SCOR)on Sex Differences - Kyphosis Study,2013-02-01T00:00:00Z,2016-05-31T00:00:00Z,2016-05-31T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,UC Davis,NA,NA,NA,2013,2013,2016,2016
NCT01773447,2017-03-29,2013-01-15,NA,Interventional,Not Applicable,47,Completed,Set-back Suture Versus Traditional Vertical Mattress Suture,2011-08-01T00:00:00Z,2014-04-01T00:00:00Z,2014-03-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis",NA,NA,NA,2013,2011,2014,2014
NCT01808664,2020-02-24,2012-11-20,NA,Interventional,Not Applicable,61,Completed,Promoting Patient-Centered Counseling to Reduce Inappropriate Diagnostic Tests,2013-04-01T00:00:00Z,2014-12-01T00:00:00Z,2014-09-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,"University of California, Davis",NA,NA,NA,2012,2013,2014,2014
NCT01811329,2021-08-09,2013-03-11,NA,Interventional,Not Applicable,38,"Active, not recruiting",Determine How Consumption of Dairy Fat Fractions Rich in Phospholipids and Proteins Influence Inflammation in the Fed State-Phase 1,2013-08-01T00:00:00Z,2027-01-29T00:00:00Z,2014-06-17T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"UC Davis; University of California, Davis",NA,NA,NA,2013,2013,2027,2014
NCT01811355,2017-07-28,2013-03-06,2017-04-03,Interventional,Phase 4,23,Completed,Mexiletine for the Treatment of Muscle Cramps in ALS,2013-05-01T00:00:00Z,2016-05-01T00:00:00Z,2016-03-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,UC Davis,NA,NA,NA,2013,2013,2016,2016
NCT01812837,2017-05-24,2013-03-13,2016-12-02,Interventional,Not Applicable,51,Completed,The Use of Microneedles in Photodynamic Therapy,2012-07-01T00:00:00Z,2014-03-01T00:00:00Z,2014-03-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,UC Davis,NA,NA,NA,2013,2012,2014,2014
NCT01828593,2017-05-25,2013-04-08,2016-02-09,Interventional,Not Applicable,103,Completed,"Impact of SBI, a Medical Food, on Nutritional Status in Patients With HIV-associated Enteropathy",2013-04-01T00:00:00Z,2014-09-01T00:00:00Z,2014-01-01T00:00:00Z,TRUE,Randomized,Quadruple,INDUSTRY,TRUE,"University of California, Davis",NA,NA,NA,2013,2013,2014,2014
NCT01852032,2018-03-19,2012-10-29,2018-02-13,Interventional,Not Applicable,23,Completed,Computed Tomography Versus Standard 2D Mammography Versus 3D Tomosynthesis,2010-11-01T00:00:00Z,2016-03-04T00:00:00Z,2016-03-04T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,2012,2010,2016,2016
NCT01869543,2019-03-19,2013-04-03,NA,Interventional,Not Applicable,219,Completed,Asthma and Indoor-air: Reducing Exposures,2012-07-01T00:00:00Z,2017-02-08T00:00:00Z,2017-02-08T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis",NA,NA,NA,2013,2012,2017,2017
NCT01889368,2017-06-26,2012-10-10,NA,Interventional,Not Applicable,19,Completed,Effect of a Grape Seed Extract (GSE) on Insulin Resistance,2012-11-01T00:00:00Z,2015-03-01T00:00:00Z,2015-03-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, Davis",NA,NA,NA,2012,2012,2015,2015
NCT01894958,2018-01-31,2013-07-03,NA,Interventional,Phase 2,72,Completed,A Safety Study of NNZ-2566 in Patients With Fragile X Syndrome,2014-01-01T00:00:00Z,2015-10-01T00:00:00Z,2015-09-01T00:00:00Z,FALSE,Randomized,Quadruple,INDUSTRY,TRUE,UC Davis MIND Institute,NA,NA,NA,2013,2014,2015,2015
NCT01900613,2017-07-17,2013-07-11,NA,Interventional,Not Applicable,800,Completed,"Niños Sanos, Familia Sana - A Multi-Intervention Program to Prevent Childhood Obesity in Mexican-Heritage Children in Rural California",2011-04-01T00:00:00Z,2016-09-01T00:00:00Z,2016-09-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"Center for Transnational Health, UC Davis",NA,NA,NA,2013,2011,2016,2016
NCT01923337,2019-01-02,2013-08-13,NA,Interventional,Phase 1,17,Completed,Irinotecan and Alisertib in Treating Patients With Advanced Solid Tumors or Colorectal Cancer,2013-08-01T00:00:00Z,2016-10-17T00:00:00Z,2016-10-17T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,UC Davis Comprehensive Cancer Center,NA,NA,NA,2013,2013,2016,2016
NCT01924260,2021-04-06,2013-08-13,NA,Interventional,Phase 1,26,Completed,Alisertib and Gemcitabine Hydrochloride in Treating Patients With Solid Tumors or Pancreatic Cancer,2013-08-09T00:00:00Z,2017-02-08T00:00:00Z,2017-02-08T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,UC Davis Comprehensive Cancer Center,NA,NA,NA,2013,2013,2017,2017
NCT01925248,2017-05-24,2013-07-31,NA,Interventional,Not Applicable,32,Completed,Can Whey Protein Improve Glycemic Control in Type 2 Diabetes?,2013-07-01T00:00:00Z,2016-06-01T00:00:00Z,2016-06-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis",NA,NA,NA,2013,2013,2016,2016
NCT01963403,2017-04-04,2013-10-10,2016-12-19,Interventional,Phase 4,26,Terminated,Treatment of Unacceptable Bleeding Patterns in ETG Implant Users With an Oral Contraceptive,2013-12-01T00:00:00Z,2015-09-01T00:00:00Z,2015-07-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,"University of California, Davis",NA,"University of California, Davis",NA,2013,2013,2015,2015
NCT01979497,2015-04-15,2013-11-01,NA,Interventional,Not Applicable,39,Completed,Adhesive Strips in Dermatologic Surgery: Is Cosmetic Appearance Improved?,2013-08-01T00:00:00Z,2014-06-01T00:00:00Z,2014-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,2013,2013,2014,2014
NCT02012491,2019-07-03,2013-12-10,2018-08-28,Interventional,Phase 3,300,Completed,Comparative Effectiveness of Pregnancy Failure Management Regimens,2014-01-01T00:00:00Z,2019-06-15T00:00:00Z,2017-05-15T00:00:00Z,TRUE,Randomized,Double,OTHER,TRUE,"University of California, Davis",NA,NA,NA,2013,2014,2019,2017
NCT02022345,2017-05-24,2013-12-17,NA,Interventional,Not Applicable,5609,Completed,Safety and Efficacy of PCI at California Hospitals Without Onsite Cardiac Surgery,2010-08-01T00:00:00Z,2015-02-01T00:00:00Z,2014-12-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,UC Davis Health System,NA,NA,NA,2013,2010,2015,2014
NCT02031718,2015-02-26,2014-01-07,NA,Interventional,Not Applicable,98,Completed,Comparison Between Interactive Internet-based Education and Counseling for the Management of Acne With That of Internet-based Education Alone,2014-01-01T00:00:00Z,2014-07-01T00:00:00Z,2014-07-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis",NA,NA,NA,2014,2014,2014,2014
NCT02062853,2017-07-17,2013-11-26,NA,Interventional,Not Applicable,44,Completed,Continuous Quality Improvement (CQI) Pilot Study Evaluating the Utility of an Educational Video,2012-11-01T00:00:00Z,2016-06-01T00:00:00Z,2016-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,2013,2012,2016,2016
NCT02062866,2015-04-15,2013-11-01,NA,Interventional,Not Applicable,50,Completed,Evaluation of Purse-String Closure Vs Second Intention,2013-04-01T00:00:00Z,2015-02-01T00:00:00Z,2015-02-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,2013,2013,2015,2015
NCT02077998,2018-01-05,2014-02-28,NA,Interventional,Early Phase 1,1,Completed,Oxaliplatin in Treating Patients With Metastatic Breast Cancer,2015-05-01T00:00:00Z,2015-12-01T00:00:00Z,2015-05-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,UC Davis Cancer Center,NA,NA,NA,2014,2015,2015,2015
NCT02084979,2019-06-10,2014-03-10,NA,Interventional,Not Applicable,185,Completed,A Controlled Trial of Patient Centered Telepsychiatry Interventions,2014-04-01T00:00:00Z,2019-04-29T00:00:00Z,2017-12-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,Professor UC Davis,NA,NA,NA,2014,2014,2019,2017
NCT02086110,2019-05-31,2014-03-07,2019-05-31,Interventional,Not Applicable,11,Completed,Effect of Milk Oligosaccharides and Bifidobacteria on the Intestinal Microflora of Children With Autism,2014-06-06T00:00:00Z,2015-11-16T00:00:00Z,2015-11-16T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,UC Davis MIND Institute,NA,NA,NA,2014,2014,2015,2015
NCT02116621,2018-04-27,2014-04-15,2018-02-27,Interventional,Not Applicable,215,Completed,N-of-1 Trials Using mHealth in Chronic Pain,2014-07-01T00:00:00Z,2017-05-01T00:00:00Z,2017-02-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Davis",NA,NA,NA,2014,2014,2017,2017
NCT02136498,2017-10-11,2014-05-09,2016-08-15,Interventional,Not Applicable,66,Completed,My Mobile Advice Program: A Randomized Pilot Feasibility Study,2014-10-01T00:00:00Z,2016-02-01T00:00:00Z,2016-02-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, Davis",NA,NA,NA,2014,2014,2016,2016
NCT02143011,2019-01-14,2014-05-16,NA,Interventional,Not Applicable,23,Completed,Stress and Sugar Synergy,2014-04-01T00:00:00Z,2016-12-01T00:00:00Z,2016-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,"University of California, Davis",NA,2014,2014,2016,2016
NCT02143024,2020-01-06,2013-06-19,2019-03-25,Interventional,Not Applicable,23,Completed,A Family-based Primary Care Intervention to Enhance Older Men's Depression Care,2015-11-01T00:00:00Z,2016-12-31T00:00:00Z,2016-12-31T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,2013,2015,2016,2016
NCT02170298,2019-12-10,2014-06-11,2018-06-28,Interventional,Phase 4,6,Terminated,Lisdexamfetamine's Effect In ADHD in the Brain and Cognition,2014-02-01T00:00:00Z,2015-06-01T00:00:00Z,2015-06-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, Davis",NA,NA,NA,2014,2014,2015,2015
NCT02194049,2018-01-05,2014-07-10,NA,Interventional,Phase 1,3,Completed,"Cisplatin, Etoposide and PI3K Inhibitor BKM120 in Treating Patients With Advanced Solid Tumors or Small Cell Lung Cancer",2014-07-01T00:00:00Z,2016-06-01T00:00:00Z,2016-04-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,2014,2014,2016,2016
NCT02224976,2016-01-26,2014-08-21,NA,Interventional,Not Applicable,18,Completed,Effect of Intense Training on Ovarian Function and Bone Turnover,2014-01-01T00:00:00Z,2015-12-01T00:00:00Z,2015-12-01T00:00:00Z,FALSE,NA,None (Open Label),FED,FALSE,"University of California, Davis",NA,NA,NA,2014,2014,2015,2015
